topic,message,qos,retain,time_now,time_delta
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.5"", ""keys"": [""OUT6"", ""tamp.vacuum"", ""J5.2"", ""SX2.P5""], ""value"": 1, ""_ts"": 1616701661163}]",0,0,1616701661.138473,0.0003609657287597656
l99/${deviceId}/evt/read,"[{""address"": ""%M55.10"", ""keys"": [""metric.print_sig_time""], ""value"": 0.1007593240000233, ""_ts"": 1616701661260}]",0,0,1616701661.2330549,0.09458184242248535
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.0"", ""keys"": [""OUT1"", ""printer.start_print"", ""J2.7"", ""SX2.P0""], ""value"": 1, ""_ts"": 1616701661261}]",0,0,1616701661.2372842,0.004229307174682617
l99/${deviceId}/evt/read,"[{""address"": ""%I0.2"", ""keys"": [""IN3"", ""printer.print_end"", ""J2.3"", ""SX1.P2""], ""value"": 1, ""_ts"": 1616701661362}]",0,0,1616701661.3339782,0.0966939926147461
l99/${deviceId}/evt/read,"[{""address"": ""%Z55.0"", ""keys"": [""web.take_up_motor.anti_twitch_counter""], ""value"": 0, ""_ts"": 1616701661363}]",0,0,1616701661.337284,0.0033059120178222656
l99/${deviceId}/evt/read,"[{""address"": ""%I0.13"", ""keys"": [""IN14"", ""web.dancer_arm"", ""J3.10"", ""SX1.P13""], ""value"": 1, ""_ts"": 1616701661563}]",0,0,1616701661.5345988,0.19731473922729492
l99/${deviceId}/evt/read,"[{""address"": ""%Z55.0"", ""keys"": [""web.take_up_motor.anti_twitch_counter""], ""value"": 1, ""_ts"": 1616701661564}]",0,0,1616701661.5377579,0.003159046173095703
l99/${deviceId}/evt/read,"[{""address"": ""%Q1.0"", ""keys"": [""web.take_up_motor_state""], ""value"": 1, ""_ts"": 1616701661966}]",0,0,1616701661.93837,0.40061211585998535
l99/${deviceId}/evt/read,"[{""address"": ""%I0.2"", ""keys"": [""IN3"", ""printer.print_end"", ""J2.3"", ""SX1.P2""], ""value"": 0, ""_ts"": 1616701662475}]",0,0,1616701662.476129,0.5377590656280518
l99/${deviceId}/evt/read,"[{""address"": ""%M55.5"", ""keys"": [""metric.printer_time""], ""value"": 1.2483115069999258, ""_ts"": 1616701662476}]",0,0,1616701662.479352,0.003222942352294922
l99/${deviceId}/evt/read,"[{""address"": ""%M55.8"", ""keys"": [""metric.cylinder_home_disengage_time1""], ""value"": 0, ""_ts"": 1616701662476}]",0,0,1616701662.4798589,0.0005068778991699219
l99/${deviceId}/evt/read,"[{""address"": ""%M55.9"", ""keys"": [""metric.cylinder_extend_time""], ""value"": 0, ""_ts"": 1616701662477}]",0,0,1616701662.480331,0.00047206878662109375
l99/${deviceId}/evt/read,"[{""address"": ""%M55.7"", ""keys"": [""metric.cylinder_travel_time""], ""value"": 0, ""_ts"": 1616701662477}]",0,0,1616701662.480648,0.0003170967102050781
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.4"", ""keys"": [""OUT5"", ""tamp.air_assist"", ""J5.1"", ""SX2.P4""], ""value"": 0, ""_ts"": 1616701662478}]",0,0,1616701662.481202,0.0005538463592529297
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""apply_label"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 831.642303097, ""updated"": 878.562186171, ""count"": 4660}}, ""cpu_time"": 878.56823491, ""utc_time"": 1616701662.4760194, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701662479}",0,0,1616701662.4815931,0.00039124488830566406
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.6"", ""keys"": [""OUT7"", ""tamp.cylinder"", ""J5.3"", ""SX2.P6""], ""value"": 1, ""_ts"": 1616701662574}]",0,0,1616701662.54544,0.06384682655334473
l99/${deviceId}/evt/read,"[{""address"": ""%I0.7"", ""keys"": [""IN8"", ""tamp.head_up"", ""J1.11"", ""SX1.P7""], ""value"": 0, ""_ts"": 1616701662574}]",0,0,1616701662.5485911,0.0031511783599853516
l99/${deviceId}/evt/read,"[{""address"": ""%M55.8"", ""keys"": [""metric.cylinder_home_disengage_time1""], ""value"": 0.07388877999994747, ""_ts"": 1616701662575}]",0,0,1616701662.549024,0.0004329681396484375
l99/${deviceId}/evt/read,"[{""address"": ""%I0.13"", ""keys"": [""IN14"", ""web.dancer_arm"", ""J3.10"", ""SX1.P13""], ""value"": 0, ""_ts"": 1616701662675}]",0,0,1616701662.6473322,0.09830808639526367
l99/${deviceId}/evt/read,"[{""address"": ""%Q1.0"", ""keys"": [""web.take_up_motor_state""], ""value"": 0, ""_ts"": 1616701662676}]",0,0,1616701662.650153,0.002820730209350586
l99/${deviceId}/evt/read,"[{""address"": ""%M55.9"", ""keys"": [""metric.cylinder_extend_time""], ""value"": 0.27491330899999866, ""_ts"": 1616701662772}]",0,0,1616701662.7443058,0.09415292739868164
l99/${deviceId}/evt/read,"[{""address"": ""%Q0.5"", ""keys"": [""OUT6"", ""tamp.vacuum"", ""J5.2"", ""SX2.P5""], ""value"": 0, ""_ts"": 1616701662773}, {""address"": ""%Q0.6"", ""keys"": [""OUT7"", ""tamp.cylinder"", ""J5.3"", ""SX2.P6""], ""value"": 0, ""_ts"": 1616701662773}]",0,0,1616701662.7477288,0.003422975540161133
l99/${deviceId}/evt/read,"[{""address"": ""%I0.7"", ""keys"": [""IN8"", ""tamp.head_up"", ""J1.11"", ""SX1.P7""], ""value"": 1, ""_ts"": 1616701663074}]",0,0,1616701663.046002,0.29827308654785156
l99/${deviceId}/evt/read,"[{""address"": ""%M55.7"", ""keys"": [""metric.cylinder_travel_time""], ""value"": 0.5690793759999906, ""_ts"": 1616701663075}]",0,0,1616701663.048715,0.0027132034301757812
l99/${deviceId}/evt/read,"[{""address"": ""%M55.0"", ""keys"": [""metric.life_count""], ""value"": 87, ""_ts"": 1616701663075}]",0,0,1616701663.049043,0.00032782554626464844
l99/${deviceId}/evt/read,"[{""address"": ""%M55.1"", ""keys"": [""metric.cycle_count""], ""value"": 6, ""_ts"": 1616701663076}]",0,0,1616701663.0493598,0.00031685829162597656
l99/${deviceId}/evt/read,"[{""address"": ""%M55.6"", ""keys"": [""metric.labels_applied""], ""value"": 43, ""_ts"": 1616701663077}]",0,0,1616701663.0521238,0.002763986587524414
l99/${deviceId}/evt/status,"{""connection"": ""online"", ""state"": 400, ""program"": ""emergent_pa_rc2"", ""step"": ""wait_for_printer_data_ready"", ""faults"": {""50"": {""description"": ""low ribbon"", ""hard"": false, ""added"": 831.642303097, ""updated"": 879.166460834, ""count"": 4718}}, ""cpu_time"": 879.151861931, ""utc_time"": 1616701663.0596464, ""build_no"": ""1.3.0.2"", ""_ts"": 1616701663077}",0,0,1616701663.052564,0.0004401206970214844
